iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field,field_cd,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
6750,448,9,Homme,18,2,17,11,7,7.0,1,6,435.0,1,"0,73",0,22.0,1.0,25,5,20,25,15,10,1,9.0,9.0,10.0,10.0,9.0,,[18-22],Law/Business,1.0,2.0,1.0,1.0,New York City,"10,021",55080.0,1.0,2.0,1.0,Business Management,Finance/Marketing,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,,25.0,15.0,25.0,25.0,5.0,5.0
6749,448,9,Homme,18,2,17,11,4,7.0,9,5,434.0,0,"0,16",1,27.0,2.0,30,15,15,30,0,10,0,7.0,6.0,6.0,5.0,7.0,7.0,[18-22],Law/Business,1.0,2.0,1.0,1.0,New York City,"10,021",55080.0,1.0,2.0,1.0,Business Management,Finance/Marketing,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,,25.0,15.0,25.0,25.0,5.0,5.0
6748,448,9,Homme,18,2,17,11,3,7.0,8,4,433.0,0,"0,41",0,30.0,6.0,20,20,20,20,10,10,0,6.0,5.0,5.0,5.0,8.0,5.0,[18-22],Law/Business,1.0,2.0,1.0,1.0,New York City,"10,021",55080.0,1.0,2.0,1.0,Business Management,Finance/Marketing,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,,25.0,15.0,25.0,25.0,5.0,5.0
6747,448,9,Homme,18,2,17,11,11,7.0,4,3,432.0,0,"0,69",1,28.0,2.0,15,30,30,10,10,5,1,8.0,6.0,8.0,7.0,9.0,5.0,[18-22],Law/Business,1.0,2.0,1.0,1.0,New York City,"10,021",55080.0,1.0,2.0,1.0,Business Management,Finance/Marketing,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,,25.0,15.0,25.0,25.0,5.0,5.0
6746,448,9,Homme,18,2,17,11,9,7.0,3,2,431.0,1,"0,03",0,27.0,4.0,15,15,25,15,15,15,1,9.0,8.0,9.0,9.0,5.0,2.0,[18-22],Law/Business,1.0,2.0,1.0,1.0,New York City,"10,021",55080.0,1.0,2.0,1.0,Business Management,Finance/Marketing,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,,25.0,15.0,25.0,25.0,5.0,5.0
6745,448,9,Homme,18,2,17,11,8,7.0,2,1,430.0,0,"-0,42",0,22.0,4.0,10,25,15,20,15,15,0,6.0,8.0,8.0,9.0,9.0,4.0,[18-22],Law/Business,1.0,2.0,1.0,1.0,New York City,"10,021",55080.0,1.0,2.0,1.0,Business Management,Finance/Marketing,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,,25.0,15.0,25.0,25.0,5.0,5.0
6744,447,8,Homme,16,2,17,11,2,1.0,1,10,439.0,0,"0,49",0,29.0,2.0,20,10,50,5,10,5,0,7.0,7.0,9.0,3.0,9.0,0.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6743,447,8,Homme,16,2,17,11,13,1.0,10,9,438.0,0,"0,35",0,23.0,2.0,14,15,16,17,18,20,0,6.0,3.0,4.0,2.0,9.0,4.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6742,447,8,Homme,16,2,17,11,12,1.0,9,8,437.0,0,"0,34",0,23.0,2.0,15,15,18,18,14,20,1,8.0,8.0,10.0,7.0,10.0,7.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6741,447,8,Homme,16,2,17,11,6,1.0,4,7,436.0,0,"0,31",0,23.0,2.0,28,8,17,22,17,8,0,7.0,10.0,9.0,9.0,9.0,8.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6740,447,8,Homme,16,2,17,11,7,1.0,5,6,435.0,0,"0,18",0,22.0,1.0,25,5,20,25,15,10,0,6.0,10.0,9.0,8.0,8.0,4.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6739,447,8,Homme,16,2,17,11,4,1.0,3,5,434.0,1,"0,13",0,27.0,2.0,30,15,15,30,0,10,1,10.0,10.0,10.0,10.0,10.0,9.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6738,447,8,Homme,16,2,17,11,3,1.0,2,4,433.0,0,"0,23",0,30.0,6.0,20,20,20,20,10,10,0,7.0,7.0,7.0,5.0,5.0,3.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6737,447,8,Homme,16,2,17,11,11,1.0,8,3,432.0,0,"0,08",0,28.0,2.0,15,30,30,10,10,5,1,7.0,9.0,10.0,10.0,10.0,8.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6736,447,8,Homme,16,2,17,11,9,1.0,7,2,431.0,0,"0,11",1,27.0,4.0,15,15,25,15,15,15,0,8.0,9.0,8.0,7.0,8.0,2.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6735,447,8,Homme,16,2,17,11,8,1.0,6,1,430.0,0,"0,49",1,22.0,4.0,10,25,15,20,15,15,0,5.0,8.0,8.0,8.0,6.0,3.0,[23-27],Public Policy,13.0,4.0,1.0,1.0,India,"110,003",,1.0,7.0,2.0,Public Finance,Finance/Marketing,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,,15.0,30.0,25.0,20.0,0.0,10.0
6734,446,7,Homme,14,2,17,11,2,4.0,9,10,439.0,1,"0,67",0,29.0,2.0,20,10,50,5,10,5,1,7.0,7.0,9.0,5.0,9.0,,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6733,446,7,Homme,14,2,17,11,13,4.0,8,9,438.0,1,"0,28",0,23.0,2.0,14,15,16,17,18,20,1,6.0,4.0,7.0,3.0,7.0,6.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6732,446,7,Homme,14,2,17,11,12,4.0,7,8,437.0,0,"0,34",0,23.0,2.0,15,15,18,18,14,20,1,6.0,8.0,9.0,9.0,10.0,8.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6731,446,7,Homme,14,2,17,11,6,4.0,2,7,436.0,0,"0,32",0,23.0,2.0,28,8,17,22,17,8,0,7.0,10.0,9.0,9.0,7.0,8.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6730,446,7,Homme,14,2,17,11,7,4.0,3,6,435.0,0,"0,23",0,22.0,1.0,25,5,20,25,15,10,0,4.0,4.0,4.0,4.0,4.0,4.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6729,446,7,Homme,14,2,17,11,4,4.0,1,5,434.0,0,"0,28",0,27.0,2.0,30,15,15,30,0,10,0,7.0,5.0,5.0,3.0,3.0,5.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6728,446,7,Homme,14,2,17,11,3,4.0,10,4,433.0,1,"0,53",0,30.0,6.0,20,20,20,20,10,10,1,9.0,8.0,8.0,5.0,7.0,5.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6727,446,7,Homme,14,2,17,11,11,4.0,6,3,432.0,1,"0,32",0,28.0,2.0,15,30,30,10,10,5,1,3.0,9.0,9.0,6.0,9.0,7.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6726,446,7,Homme,14,2,17,11,9,4.0,5,2,431.0,0,"0,25",0,27.0,4.0,15,15,25,15,15,15,0,7.0,9.0,9.0,8.0,6.0,2.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6725,446,7,Homme,14,2,17,11,8,4.0,4,1,430.0,0,"0,14",0,22.0,4.0,10,25,15,20,15,15,0,5.0,9.0,9.0,6.0,8.0,4.0,[28-32],MBA,8.0,3.0,2.0,2.0,"Bogota, Colombia",0,,1.0,4.0,3.0,Finance,Finance/Marketing,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,,30.0,20.0,25.0,15.0,10.0,0.0
6724,445,6,Homme,12,2,17,11,2,12.0,3,10,439.0,1,"0,48",1,29.0,2.0,20,10,50,5,10,5,1,7.0,7.0,7.0,6.0,7.0,,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6723,445,6,Homme,12,2,17,11,13,12.0,2,9,438.0,0,"0,39",1,23.0,2.0,14,15,16,17,18,20,1,7.0,7.0,10.0,9.0,10.0,8.0,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6722,445,6,Homme,12,2,17,11,12,12.0,1,8,437.0,0,"0,15",1,23.0,2.0,15,15,18,18,14,20,1,7.0,7.0,8.0,9.0,9.0,8.0,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6721,445,6,Homme,12,2,17,11,6,12.0,6,7,436.0,0,"0,06",1,23.0,2.0,28,8,17,22,17,8,0,8.0,10.0,9.0,9.0,8.0,7.0,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6720,445,6,Homme,12,2,17,11,7,12.0,7,6,435.0,0,"0,15",0,22.0,1.0,25,5,20,25,15,10,0,4.0,5.0,8.0,7.0,7.0,,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6719,445,6,Homme,12,2,17,11,4,12.0,5,5,434.0,0,"0,13",1,27.0,2.0,30,15,15,30,0,10,0,7.0,9.0,7.0,7.0,7.0,7.0,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6718,445,6,Homme,12,2,17,11,3,12.0,4,4,433.0,0,"0,13",0,30.0,6.0,20,20,20,20,10,10,0,7.0,7.0,7.0,6.0,5.0,3.0,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6717,445,6,Homme,12,2,17,11,11,12.0,10,3,432.0,1,"-0,08",1,28.0,2.0,15,30,30,10,10,5,1,8.0,7.0,8.0,7.0,9.0,10.0,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6716,445,6,Homme,12,2,17,11,9,12.0,9,2,431.0,0,"-0,06",0,27.0,4.0,15,15,25,15,15,15,0,5.0,3.0,4.0,3.0,6.0,1.0,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6715,445,6,Homme,12,2,17,11,8,12.0,8,1,430.0,0,"0,27",0,22.0,4.0,10,25,15,20,15,15,0,5.0,8.0,8.0,6.0,7.0,2.0,[28-32],SIPA - Energy,13.0,2.0,1.0,1.0,"Burlington, Vermont","11,576",90225.0,2.0,5.0,2.0,Energy Management,Humanitarian Affairs,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,,40.0,12.0,18.0,12.0,6.0,12.0
6714,444,5,Homme,10,2,17,11,2,11.0,4,10,439.0,0,"0,26",1,29.0,2.0,20,10,50,5,10,5,1,8.0,7.0,8.0,8.0,9.0,3.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6713,444,5,Homme,10,2,17,11,13,11.0,3,9,438.0,0,"-0,22",1,23.0,2.0,14,15,16,17,18,20,0,8.0,2.0,6.0,4.0,10.0,2.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6712,444,5,Homme,10,2,17,11,12,11.0,2,8,437.0,0,"-0,08",1,23.0,2.0,15,15,18,18,14,20,1,8.0,6.0,9.0,8.0,9.0,7.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6711,444,5,Homme,10,2,17,11,6,11.0,7,7,436.0,0,"0,11",1,23.0,2.0,28,8,17,22,17,8,0,10.0,9.0,9.0,10.0,10.0,9.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6710,444,5,Homme,10,2,17,11,7,11.0,8,6,435.0,0,"-0,27",0,22.0,1.0,25,5,20,25,15,10,1,8.0,9.0,8.0,8.0,8.0,6.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6709,444,5,Homme,10,2,17,11,4,11.0,6,5,434.0,0,"0,14",1,27.0,2.0,30,15,15,30,0,10,0,9.0,8.0,7.0,7.0,7.0,7.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6708,444,5,Homme,10,2,17,11,3,11.0,5,4,433.0,0,"0,13",0,30.0,6.0,20,20,20,20,10,10,0,8.0,6.0,6.0,5.0,5.0,3.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6707,444,5,Homme,10,2,17,11,11,11.0,1,3,432.0,0,"-0,23",1,28.0,2.0,15,30,30,10,10,5,1,10.0,10.0,10.0,10.0,10.0,9.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6706,444,5,Homme,10,2,17,11,9,11.0,10,2,431.0,0,"-0,03",0,27.0,4.0,15,15,25,15,15,15,1,8.0,7.0,8.0,8.0,7.0,4.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6705,444,5,Homme,10,2,17,11,8,11.0,9,1,430.0,0,"0,33",0,22.0,4.0,10,25,15,20,15,15,0,7.0,6.0,8.0,7.0,8.0,2.0,[23-27],MBA,8.0,2.0,5.0,1.0,"Los Angeles, CA","10,016",41737.0,2.0,4.0,2.0,Media Management,Finance/Marketing,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,,50.0,10.0,10.0,30.0,0.0,0.0
6704,443,4,Homme,8,2,17,11,2,10.0,4,10,439.0,0,"0,59",0,29.0,2.0,20,10,50,5,10,5,0,6.0,7.0,9.0,,7.0,,[23-27],International Affairs - Economic Policy,13.0,3.0,1.0,3.0,New York,"17,403",27794.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,Humanitarian Affairs,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,,30.0,25.0,10.0,20.0,0.0,15.0
6703,443,4,Homme,8,2,17,11,13,10.0,3,9,438.0,0,"0,38",0,23.0,2.0,14,15,16,17,18,20,0,4.0,4.0,6.0,5.0,10.0,4.0,[23-27],International Affairs - Economic Policy,13.0,3.0,1.0,3.0,New York,"17,403",27794.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,Humanitarian Affairs,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,,30.0,25.0,10.0,20.0,0.0,15.0
6702,443,4,Homme,8,2,17,11,12,10.0,2,8,437.0,0,"0,35",0,23.0,2.0,15,15,18,18,14,20,0,7.0,8.0,10.0,8.0,10.0,7.0,[23-27],International Affairs - Economic Policy,13.0,3.0,1.0,3.0,New York,"17,403",27794.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,Humanitarian Affairs,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,,30.0,25.0,10.0,20.0,0.0,15.0
6701,443,4,Homme,8,2,17,11,6,10.0,7,7,436.0,0,"-0,02",0,23.0,2.0,28,8,17,22,17,8,0,7.0,10.0,9.0,9.0,9.0,7.0,[23-27],International Affairs - Economic Policy,13.0,3.0,1.0,3.0,New York,"17,403",27794.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,Humanitarian Affairs,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,,30.0,25.0,10.0,20.0,0.0,15.0
6700,443,4,Homme,8,2,17,11,7,10.0,8,6,435.0,0,"0,56",0,22.0,1.0,25,5,20,25,15,10,0,7.0,9.0,9.0,8.0,9.0,,[23-27],International Affairs - Economic Policy,13.0,3.0,1.0,3.0,New York,"17,403",27794.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,Humanitarian Affairs,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,,30.0,25.0,10.0,20.0,0.0,15.0
6699,443,4,Homme,8,2,17,11,4,10.0,6,5,434.0,0,"0,13",0,27.0,2.0,30,15,15,30,0,10,0,6.0,7.0,8.0,9.0,7.0,8.0,[23-27],International Affairs - Economic Policy,13.0,3.0,1.0,3.0,New York,"17,403",27794.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,Humanitarian Affairs,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,,30.0,25.0,10.0,20.0,0.0,15.0
6698,443,4,Homme,8,2,17,11,3,10.0,5,4,433.0,0,"0,2",0,30.0,6.0,20,20,20,20,10,10,1,7.0,6.0,6.0,6.0,4.0,4.0,[23-27],International Affairs - Economic Policy,13.0,3.0,1.0,3.0,New York,"17,403",27794.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,Humanitarian Affairs,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,,30.0,25.0,10.0,20.0,0.0,15.0
