iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
6755.0,449.0,10.0,1.0,20.0,2.0,17.0,11.0,8.0,8.0,1.0,1.0,430.0,0.0,0.17,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,6.0,9.0,8.0,8.0,5.0,23.0,1.0,6.0,7.0,1.0,52280.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,14.39858638315467,55.0,2.0,1.0,40.0,1.0,1.0
6754.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,2.0,7.0,7.0,10.0,439.0,1.0,0.5,1.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,9.0,3.0,10.0,9.0,10.0,4.812469874735338,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.797752163281393,25.0,15.0,25.0,25.0,5.0,5.0
6753.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,13.0,7.0,6.0,9.0,438.0,0.0,0.48,1.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,0.0,8.0,2.0,4.0,5.0,10.0,2.0,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,6.596120976753907,25.0,15.0,25.0,25.0,5.0,5.0
6752.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,12.0,7.0,5.0,8.0,437.0,1.0,0.41,1.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,7.0,6.0,9.0,10.0,9.0,9.0,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,6.596121295351938,25.0,15.0,25.0,25.0,5.0,5.0
6751.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,6.0,7.0,10.0,7.0,436.0,1.0,0.0,1.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,6.596129357465617,25.0,15.0,25.0,25.0,5.0,5.0
6750.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,7.0,7.0,1.0,6.0,435.0,1.0,0.73,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,1.0,9.0,9.0,10.0,10.0,9.0,6.310281329333414,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.797774377385517,25.0,15.0,25.0,25.0,5.0,5.0
6749.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,4.0,7.0,9.0,5.0,434.0,0.0,0.16,1.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,6.0,6.0,5.0,7.0,7.0,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,6.596136762884953,25.0,15.0,25.0,25.0,5.0,5.0
6748.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,3.0,7.0,8.0,4.0,433.0,0.0,0.41,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,6.0,5.0,5.0,5.0,8.0,5.0,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,6.5961295451384405,25.0,15.0,25.0,25.0,5.0,5.0
6747.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,11.0,7.0,4.0,3.0,432.0,0.0,0.69,1.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,8.0,6.0,8.0,7.0,9.0,5.0,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,6.596125135585046,25.0,15.0,25.0,25.0,5.0,5.0
6746.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,9.0,7.0,3.0,2.0,431.0,1.0,0.03,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,1.0,9.0,8.0,9.0,9.0,5.0,2.0,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,6.596127388716715,25.0,15.0,25.0,25.0,5.0,5.0
6745.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,8.0,7.0,2.0,1.0,430.0,0.0,-0.42,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,6.0,8.0,8.0,9.0,9.0,4.0,22.0,1.0,2.0,1.0,1.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,6.596128650064287,25.0,15.0,25.0,25.0,5.0,5.0
6744.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,2.0,1.0,1.0,10.0,439.0,0.0,0.49,0.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,0.0,7.0,7.0,9.0,3.0,9.0,0.0,26.0,13.0,4.0,1.0,1.0,56301.809319911,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.18254802744471,15.0,30.0,25.0,20.0,0.0,10.0
6743.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,13.0,1.0,10.0,9.0,438.0,0.0,0.35,0.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,0.0,6.0,3.0,4.0,2.0,9.0,4.0,26.0,13.0,4.0,1.0,1.0,58035.43426611497,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.182537201424911,15.0,30.0,25.0,20.0,0.0,10.0
6742.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,12.0,1.0,9.0,8.0,437.0,0.0,0.34,0.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,8.0,8.0,10.0,7.0,10.0,7.0,26.0,13.0,4.0,1.0,1.0,58026.09117119569,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.18253523047576,15.0,30.0,25.0,20.0,0.0,10.0
6741.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,6.0,1.0,4.0,7.0,436.0,0.0,0.31,0.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,7.0,10.0,9.0,9.0,9.0,8.0,26.0,13.0,4.0,1.0,1.0,61090.372812215406,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.182542737883252,15.0,30.0,25.0,20.0,0.0,10.0
6740.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,7.0,1.0,5.0,6.0,435.0,0.0,0.18,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,6.0,10.0,9.0,8.0,8.0,4.0,26.0,13.0,4.0,1.0,1.0,61174.191151392755,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.182535233941493,15.0,30.0,25.0,20.0,0.0,10.0
6739.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,4.0,1.0,3.0,5.0,434.0,1.0,0.13,0.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,13.0,4.0,1.0,1.0,58380.00335382896,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.182528721161998,15.0,30.0,25.0,20.0,0.0,10.0
6738.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,3.0,1.0,2.0,4.0,433.0,0.0,0.23,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,7.0,7.0,7.0,5.0,5.0,3.0,26.0,13.0,4.0,1.0,1.0,58122.73514926576,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.182518403135161,15.0,30.0,25.0,20.0,0.0,10.0
6737.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,11.0,1.0,8.0,3.0,432.0,0.0,0.08,0.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,7.0,9.0,10.0,10.0,10.0,8.0,26.0,13.0,4.0,1.0,1.0,58446.62958641676,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.182510079556369,15.0,30.0,25.0,20.0,0.0,10.0
6736.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,9.0,1.0,7.0,2.0,431.0,0.0,0.11,1.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,8.0,9.0,8.0,7.0,8.0,2.0,26.0,13.0,4.0,1.0,1.0,58113.94987231589,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.182507827931665,15.0,30.0,25.0,20.0,0.0,10.0
6735.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,8.0,1.0,6.0,1.0,430.0,0.0,0.49,1.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,8.0,8.0,8.0,6.0,3.0,26.0,13.0,4.0,1.0,1.0,64493.6486723643,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,5.1824996148258675,15.0,30.0,25.0,20.0,0.0,10.0
6734.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,2.0,4.0,9.0,10.0,439.0,1.0,0.67,0.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,7.0,7.0,9.0,5.0,9.0,4.27702065798214,28.0,8.0,3.0,2.0,2.0,65386.856058785386,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.182547071767805,30.0,20.0,25.0,15.0,10.0,0.0
6733.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,13.0,4.0,8.0,9.0,438.0,1.0,0.28,0.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,1.0,6.0,4.0,7.0,3.0,7.0,6.0,28.0,8.0,3.0,2.0,2.0,72363.927877385,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.182538180272745,30.0,20.0,25.0,15.0,10.0,0.0
6732.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,12.0,4.0,7.0,8.0,437.0,0.0,0.34,0.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,6.0,8.0,9.0,9.0,10.0,8.0,28.0,8.0,3.0,2.0,2.0,72644.49330109164,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.18253459126583,30.0,20.0,25.0,15.0,10.0,0.0
6731.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,6.0,4.0,2.0,7.0,436.0,0.0,0.32,0.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,7.0,10.0,9.0,9.0,7.0,8.0,28.0,8.0,3.0,2.0,2.0,76263.68258478653,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.182542474208615,30.0,20.0,25.0,15.0,10.0,0.0
6730.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,7.0,4.0,3.0,6.0,435.0,0.0,0.23,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,8.0,3.0,2.0,2.0,76585.6647498025,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.182532637275322,30.0,20.0,25.0,15.0,10.0,0.0
6729.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,4.0,4.0,1.0,5.0,434.0,0.0,0.28,0.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,5.0,5.0,3.0,3.0,5.0,28.0,8.0,3.0,2.0,2.0,73400.64953684087,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.1825240524836484,30.0,20.0,25.0,15.0,10.0,0.0
6728.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,3.0,4.0,10.0,4.0,433.0,1.0,0.53,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,9.0,8.0,8.0,5.0,7.0,5.0,28.0,8.0,3.0,2.0,2.0,79625.72122758273,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.182517647969847,30.0,20.0,25.0,15.0,10.0,0.0
6727.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,11.0,4.0,6.0,3.0,432.0,1.0,0.32,0.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,3.0,9.0,9.0,6.0,9.0,7.0,28.0,8.0,3.0,2.0,2.0,76179.43184491748,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.182507010552039,30.0,20.0,25.0,15.0,10.0,0.0
6726.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,9.0,4.0,5.0,2.0,431.0,0.0,0.25,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,7.0,9.0,9.0,8.0,6.0,2.0,28.0,8.0,3.0,2.0,2.0,79993.23845948384,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.182507339275782,30.0,20.0,25.0,15.0,10.0,0.0
6725.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,8.0,4.0,4.0,1.0,430.0,0.0,0.14,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,9.0,9.0,6.0,8.0,4.0,28.0,8.0,3.0,2.0,2.0,79959.35133390954,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,5.182499128294964,30.0,20.0,25.0,15.0,10.0,0.0
6724.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,2.0,12.0,3.0,10.0,439.0,1.0,0.48,1.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,7.0,7.0,7.0,6.0,7.0,5.134899159838511,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.398613136581655,40.0,12.0,18.0,12.0,6.0,12.0
6723.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,13.0,12.0,2.0,9.0,438.0,0.0,0.39,1.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,1.0,7.0,7.0,10.0,9.0,10.0,8.0,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.39861224222323,40.0,12.0,18.0,12.0,6.0,12.0
6722.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,12.0,12.0,1.0,8.0,437.0,0.0,0.15,1.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,7.0,7.0,8.0,9.0,9.0,8.0,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.39861284383119,40.0,12.0,18.0,12.0,6.0,12.0
6721.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,6.0,12.0,6.0,7.0,436.0,0.0,0.06,1.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,8.0,10.0,9.0,9.0,8.0,7.0,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.3986178287358,40.0,12.0,18.0,12.0,6.0,12.0
6720.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,7.0,12.0,7.0,6.0,435.0,0.0,0.15,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,4.0,5.0,8.0,7.0,7.0,5.337628979531068,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.39862010862771,40.0,12.0,18.0,12.0,6.0,12.0
6719.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,4.0,12.0,5.0,5.0,434.0,0.0,0.13,1.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,9.0,7.0,7.0,7.0,7.0,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.398622136232136,40.0,12.0,18.0,12.0,6.0,12.0
6718.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,3.0,12.0,4.0,4.0,433.0,0.0,0.13,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,7.0,7.0,7.0,6.0,5.0,3.0,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.398615930468571,40.0,12.0,18.0,12.0,6.0,12.0
6717.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,11.0,12.0,10.0,3.0,432.0,1.0,-0.08,1.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,8.0,7.0,8.0,7.0,9.0,10.0,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.3986077238202,40.0,12.0,18.0,12.0,6.0,12.0
6716.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,9.0,12.0,9.0,2.0,431.0,0.0,-0.06,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,5.0,3.0,4.0,3.0,6.0,1.0,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.398612476449582,40.0,12.0,18.0,12.0,6.0,12.0
6715.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,8.0,12.0,8.0,1.0,430.0,0.0,0.27,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,8.0,8.0,6.0,7.0,2.0,30.0,13.0,2.0,1.0,1.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,14.398610039044083,40.0,12.0,18.0,12.0,6.0,12.0
6714.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,2.0,11.0,4.0,10.0,439.0,0.0,0.26,1.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,8.0,7.0,8.0,8.0,9.0,3.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.398597626029934,50.0,10.0,10.0,30.0,0.0,0.0
6713.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,13.0,11.0,3.0,9.0,438.0,0.0,-0.22,1.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,0.0,8.0,2.0,6.0,4.0,10.0,2.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.39860207147588,50.0,10.0,10.0,30.0,0.0,0.0
6712.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,12.0,11.0,2.0,8.0,437.0,0.0,-0.08,1.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,8.0,6.0,9.0,8.0,9.0,7.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.39859879956111,50.0,10.0,10.0,30.0,0.0,0.0
6711.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,6.0,11.0,7.0,7.0,436.0,0.0,0.11,1.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,10.0,9.0,9.0,10.0,10.0,9.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.398602427067393,50.0,10.0,10.0,30.0,0.0,0.0
6710.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,7.0,11.0,8.0,6.0,435.0,0.0,-0.27,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,1.0,8.0,9.0,8.0,8.0,8.0,6.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.39860364214417,50.0,10.0,10.0,30.0,0.0,0.0
6709.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,4.0,11.0,6.0,5.0,434.0,0.0,0.14,1.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,9.0,8.0,7.0,7.0,7.0,7.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.398607829664938,50.0,10.0,10.0,30.0,0.0,0.0
6708.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,3.0,11.0,5.0,4.0,433.0,0.0,0.13,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,8.0,6.0,6.0,5.0,5.0,3.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.398602119280515,50.0,10.0,10.0,30.0,0.0,0.0
6707.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,11.0,11.0,1.0,3.0,432.0,0.0,-0.23,1.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.398591303481929,50.0,10.0,10.0,30.0,0.0,0.0
6706.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,9.0,11.0,10.0,2.0,431.0,0.0,-0.03,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,1.0,8.0,7.0,8.0,8.0,7.0,4.0,26.0,8.0,2.0,5.0,1.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,14.398594057615862,50.0,10.0,10.0,30.0,0.0,0.0
